3_NDVI-C0/date,3_NDVI-C0/min,3_NDVI-C0/max,3_NDVI-C0/mean,3_NDVI-C0/stDev,3_NDVI-C0/sampleCount,3_NDVI-C0/noDataCount,3_NDVI-C0/median,3_NDVI-C0/p10,3_NDVI-C0/p90,3_NDVI-C0/cloudCoveragePercent
2022-03-16T00:00:00.000Z,-0.5463414788246155,0.7684210538864136,0.04832009063256506,0.5196557717059871,2343,1739,-0.3433835804462433,-0.4966592490673065,0.6477850675582886,0
2022-03-21T00:00:00.000Z,0.1521652787923813,0.5856518745422363,0.31240862186085305,0.14255812834744452,2343,1739,0.2006606161594391,0.16814158856868744,0.4981152415275574,0
2022-03-26T00:00:00.000Z,-0.957446813583374,0.798632025718689,-0.03105205436860108,0.6359258960987721,2343,1739,0.1700420379638672,-0.8082788586616516,0.6725663542747498,0
2022-03-31T00:00:00.000Z,-0.2619439959526062,0.8077847361564636,0.21210566709521206,0.40334270405160855,2343,1739,-0.09620991349220276,-0.2068965584039688,0.7025887966156006,0
2022-04-10T00:00:00.000Z,0.018036073073744774,0.8799420595169067,0.39988387644673323,0.30506701047282797,2343,1739,0.24507658183574677,0.07514450699090958,0.8029475808143616,0.6622516556291391
2022-04-15T00:00:00.000Z,-0.3333333432674408,0.9118329286575317,0.43978606328863207,0.33930425399641734,2343,1739,0.5594379305839539,-0.04380952566862106,0.8252271413803101,0
2022-04-20T00:00:00.000Z,-0.49682876467704773,0.9357669949531555,0.37390343422094835,0.4180337987601761,2343,1739,0.4616977274417877,-0.1839323490858078,0.8583868145942688,0
2022-04-25T00:00:00.000Z,-0.06386418640613556,0.8272165060043335,0.3906510317663814,0.29050408372194886,2343,1739,0.21585902571678162,0.047977421432733536,0.7401438355445862,0
2022-04-30T00:00:00.000Z,0.14930325746536255,0.5928853750228882,0.3342271682047685,0.164666311297821,2343,1739,0.19579945504665375,0.16747967898845673,0.5410261750221252,0
2022-05-05T00:00:00.000Z,-0.12975391745567322,0.8254823684692383,0.30161240863434935,0.4087500437860492,2343,1739,-0.07138777524232864,-0.11037160456180573,0.7614049911499023,0
2022-05-10T00:00:00.000Z,-0.2005482017993927,0.942307710647583,0.33642297071583604,0.4993601783250787,2343,1739,-0.09880564361810684,-0.1767881214618683,0.8863580822944641,0
2022-05-15T00:00:00.000Z,0.08781126886606216,0.6466680765151978,0.3409922470936904,0.2359462295997697,2343,1739,0.12985274195671082,0.10363391786813736,0.6011509299278259,0
2022-05-20T00:00:00.000Z,-0.5555555820465088,0.9025919437408447,0.23748906118878524,0.5928308932575178,2343,1739,0.04827586188912392,-0.4423076808452606,0.8633246421813965,0
